4.697952088996283419e+04 -5.886812423593553234e+01 1.619058339454737538e-02
4.698052088996283419e+04 -5.886873286475606903e+01 1.609197014858715705e-02
4.698152088996283419e+04 -5.886934255422397655e+01 1.598907826936752860e-02
4.698252088996283419e+04 -5.886995287701166291e+01 1.588199353342028761e-02
4.698352088996283419e+04 -5.887056341206238130e+01 1.577080333443883417e-02
4.698452088996283419e+04 -5.887117374476996190e+01 1.565559666787729592e-02
4.698552088996283419e+04 -5.887178346715441535e+01 1.553646411788257159e-02
4.698652088996283419e+04 -5.887239217803514180e+01 1.541349784665518863e-02
4.698752088996283419e+04 -5.887299948319988374e+01 1.528679158637486456e-02
4.698852088996283419e+04 -5.887360499557028959e+01 1.515644063382010076e-02
4.698952088996283419e+04 -5.887420833536399556e+01 1.502254184784515383e-02
4.699052088996283419e+04 -5.887480913025287776e+01 1.488519364988791921e-02
4.699152088996283419e+04 -5.887540701551733946e+01 1.474449602770128674e-02
4.699252088996283419e+04 -5.887600163419694610e+01 1.460055054252327143e-02
4.699352088996283419e+04 -5.887659263723693925e+01 1.445346033991525524e-02
4.699452088996283419e+04 -5.887717968363066490e+01 1.430333016452003253e-02
4.699552088996283419e+04 -5.887776244055802266e+01 1.415026637903399331e-02
4.699652088996283419e+04 -5.887834058351998578e+01 1.399437698766724421e-02
4.699752088996283419e+04 -5.887891379646782752e+01 1.383577166445275862e-02
4.699852088996283419e+04 -5.887948177192961907e+01 1.367456178672621370e-02
4.699952088996283419e+04 -5.888004421113104314e+01 1.351086047419061860e-02
4.700052088996283419e+04 -5.888060082411214324e+01 1.334478263395325395e-02
4.700152088996283419e+04 -5.888115132983998024e+01 1.317644501199272296e-02
4.700252088996283419e+04 -5.888169545631598112e+01 1.300596625152921661e-02
4.700352088996283419e+04 -5.888223294067961433e+01 1.283346695880507524e-02
4.700452088996283419e+04 -5.888276352930630964e+01 1.265906977681874497e-02
4.700552088996283419e+04 -5.888328697790159794e+01 1.248289946757879555e-02
4.700652088996283419e+04 -5.888380305158977279e+01 1.230508300349714146e-02
4.700752088996283419e+04 -5.888431152499811816e+01 1.212574966854724177e-02
4.700852088996283419e+04 -5.888481218233644654e+01 1.194503116984857102e-02
4.700952088996283419e+04 -5.888530481747095990e+01 1.176306176038026917e-02
4.701052088996283419e+04 -5.888578923399391130e+01 1.157997837348704283e-02
4.701152088996283419e+04 -5.888626524528798711e+01 1.139592076994169929e-02
4.701252088996283419e+04 -5.888673267458542426e+01 1.121103169820279570e-02
4.701352088996283419e+04 -5.888719135502260116e+01 1.102545706860229811e-02
4.701452088996283419e+04 -5.888764112968885911e+01 1.083934614205481900e-02
4.701552088996283419e+04 -5.888808185167066256e+01 1.065285173389340749e-02
4.701652088996283419e+04 -5.888851338409056524e+01 1.046613043326540329e-02
4.701752088996283419e+04 -5.888893560014054174e+01 1.027934283841443544e-02
4.701852088996283419e+04 -5.888934838311064368e+01 1.009265380796429447e-02
4.701952088996283419e+04 -5.888975162641217764e+01 9.906232728037414267e-03
4.702052088996283419e+04 -5.889014523359554687e+01 9.720253794714684564e-03
4.702152088996283419e+04 -5.889052911836279236e+01 9.534896310878452491e-03
4.702252088996283419e+04 -5.889090320457523831e+01 9.350344995902003242e-03
4.702352088996283419e+04 -5.889126742625540345e+01 9.166790305971835723e-03
4.702452088996283419e+04 -5.889162172758345548e+01 8.984428761896701143e-03
4.702552088996283419e+04 -5.889196606288909663e+01 8.803463280226327473e-03
4.702652088996283419e+04 -5.889230039663730309e+01 8.624103502152338091e-03
4.702752088996283419e+04 -5.889262470340913325e+01 8.446566113115729427e-03
4.702852088996283419e+04 -5.889293896787754079e+01 8.271075144181310249e-03
4.702952088996283419e+04 -5.889324318477682141e+01 8.097862244051508979e-03
4.703052088996283419e+04 -5.889353735886775354e+01 7.927166908079279553e-03
4.703152088996283419e+04 -5.889382150489720402e+01 7.759236647826090599e-03
4.703252088996283419e+04 -5.889409564755206361e+01 7.594327081491104338e-03
4.703352088996283419e+04 -5.889435982140837211e+01 7.432701922146539575e-03
4.703452088996283419e+04 -5.889461407087444655e+01 7.274632837129233615e-03
4.703552088996283419e+04 -5.889485845012981713e+01 7.120399148270754527e-03
4.703652088996283419e+04 -5.889509302305820881e+01 6.970287339301784943e-03
4.703752088996283419e+04 -5.889531786317508022e+01 6.824590333839540383e-03
4.703852088996283419e+04 -5.889553305355065049e+01 6.683606505435493728e-03
4.703952088996283419e+04 -5.889573868672771084e+01 6.547638380652044329e-03
4.704052088996283419e+04 -5.889593486463353145e+01 6.416990997637809190e-03
4.704152088996283419e+04 -5.889612169848772538e+01 6.291969886950111134e-03
4.704252088996283419e+04 -5.889629930870415109e+01 6.172878648988250859e-03
4.704352088996283419e+04 -5.889646782478853737e+01 6.060016114090341875e-03
4.704452088996283419e+04 -5.889662738523037433e+01 5.953673087437979204e-03
4.704552088996283419e+04 -5.889677813739091761e+01 5.854128701625778419e-03
4.704652088996283419e+04 -5.889692023738498250e+01 5.761646424696375765e-03
4.704752088996283419e+04 -5.889705384995911430e+01 5.676469799607898950e-03
4.704852088996283419e+04 -5.889717914836415957e+01 5.598818020887990320e-03
4.704952088996283419e+04 -5.889729631422343914e+01 5.528881483090211310e-03
4.705052088996283419e+04 -5.889740553739648021e+01 5.466817460818152417e-03
4.705152088996283419e+04 -5.889750701583734127e+01 5.412746097786655906e-03
4.705252088996283419e+04 -5.889760095544944107e+01 5.366746889922516250e-03
4.705352088996283419e+04 -5.889768756993484544e+01 5.328855841707853119e-03
4.705452088996283419e+04 -5.889776708063995869e+01 5.299063454985679898e-03
4.705552088996283419e+04 -5.889783971639621285e+01 5.277313675007126205e-03
4.705652088996283419e+04 -5.889790571335700520e+01 5.263503872160789007e-03
4.705752088996283419e+04 -5.889796531483029440e+01 5.257485883008474609e-03
4.705852088996283419e+04 -5.889801877110622996e+01 5.259068076420036521e-03
4.705952088996283419e+04 -5.889806633928206736e+01 5.268018355112299121e-03
4.706052088996283419e+04 -5.889810828308245050e+01 5.284067955363404637e-03
4.706152088996283419e+04 -5.889814487267526033e+01 5.306915872170134447e-03
4.706252088996283419e+04 -5.889817638448440817e+01 5.336233716273034930e-03
4.706352088996283419e+04 -5.889820310099872103e+01 5.371670803970197972e-03
4.706452088996283419e+04 -5.889822531057691180e+01 5.412859289206277749e-03
4.706552088996283419e+04 -5.889824330724902524e+01 5.459419167593043687e-03
4.706652088996283419e+04 -5.889825739051487830e+01 5.510963010249890145e-03
4.706752088996283419e+04 -5.889826786513842194e+01 5.567100318064819447e-03
4.706852088996283419e+04 -5.889827504093923238e+01 5.627441420667966994e-03
4.706952088996283419e+04 -5.889827923258092568e+01 5.691600876361853530e-03
4.707052088996283419e+04 -5.889828075935612617e+01 5.759200357356527092e-03
4.707152088996283419e+04 -5.889827994496837960e+01 5.829871027928341422e-03
4.707252088996283419e+04 -5.889827711731206250e+01 5.903255440840008209e-03
4.707352088996283419e+04 -5.889827260824825572e+01 5.979008989962879099e-03
4.707452088996283419e+04 -5.889826675337878470e+01 6.056800964821183221e-03
4.707552088996283419e+04 -5.889825989181744603e+01 6.136315256604361716e-03
4.707652088996283419e+04 -5.889825236595879687e+01 6.217250765844578413e-03
4.707752088996283419e+04 -5.889824452124462795e+01 6.299321560308388315e-03
4.707852088996283419e+04 -5.889823670592785021e+01 6.382256828350485640e-03
4.707952088996283419e+04 -5.889822927083494619e+01 6.465800668754644390e-03
4.708052088996283419e+04 -5.889822256912596288e+01 6.549711753325522350e-03
4.708152088996283419e+04 -5.889821695605238006e+01 6.633762893623865523e-03
4.708252088996283419e+04 -5.889821278871384180e+01 6.717740538538906001e-03
4.708352088996283419e+04 -5.889821042581264976e+01 6.801444224956600462e-03
4.708452088996283419e+04 -5.889821022740716217e+01 6.884685999798421767e-03
4.708552088996283419e+04 -5.889821255466334549e+01 6.967289828154911609e-03
4.708652088996283419e+04 -5.889821776960544497e+01 7.049090999176997260e-03
4.708752088996283419e+04 -5.889822623486520570e+01 7.129935538775803924e-03
4.708852088996283419e+04 -5.889823831343024096e+01 7.209679635948286307e-03
4.708952088996283419e+04 -5.889825436839142014e+01 7.288189087772093885e-03
4.709052088996283419e+04 -5.889827476268895623e+01 7.365338766596020957e-03
4.709152088996283419e+04 -5.889829985885889130e+01 7.441012111736321905e-03
4.709252088996283419e+04 -5.889833001877839536e+01 7.515100647089683304e-03
4.709352088996283419e+04 -5.889836560341009175e+01 7.587503525257646188e-03
4.709452088996283419e+04 -5.889840697254732760e+01 7.658127098258043879e-03
4.709552088996283419e+04 -5.889845448455847077e+01 7.726884514407613563e-03
4.709652088996283419e+04 -5.889850849613129213e+01 7.793695340710458767e-03
4.709752088996283419e+04 -5.889856936201759652e+01 7.858485209767979152e-03
4.709852088996283419e+04 -5.889863743477791047e+01 7.921185490158655709e-03
4.709952088996283419e+04 -5.889871306452672428e+01 7.981732979056438415e-03
4.710052088996283419e+04 -5.889879659867840900e+01 8.040069615880182305e-03
4.710152088996283419e+04 -5.889888838169293450e+01 8.096142215684859478e-03
4.710252088996283419e+04 -5.889898875482350604e+01 8.149902221042089681e-03
4.710352088996283419e+04 -5.889909805586385971e+01 8.201305471192847640e-03
4.710452088996283419e+04 -5.889921661889781035e+01 8.250311987261975052e-03
4.710552088996283419e+04 -5.889934477404908364e+01 8.296885772416832255e-03
4.710652088996283419e+04 -5.889948284723265459e+01 8.340994625872961976e-03
4.710752088996283419e+04 -5.889963115990740761e+01 8.382609969720967655e-03
4.710852088996283419e+04 -5.889979002883096371e+01 8.421706687629006843e-03
4.710952088996283419e+04 -5.889995976581514014e+01 8.458262974510332918e-03
4.711052088996283419e+04 -5.890014067748398219e+01 8.492260196312398368e-03
4.711152088996283419e+04 -5.890033306503357835e+01 8.523682759162171801e-03
4.711252088996283419e+04 -5.890053722399375857e+01 8.552517987131802446e-03
4.711352088996283419e+04 -5.890075344399199508e+01 8.578756007976326078e-03
4.711452088996283419e+04 -5.890098200851998911e+01 8.602389646194459269e-03
4.711552088996283419e+04 -5.890122319470198420e+01 8.623414322871850168e-03
4.711652088996283419e+04 -5.890147727306650438e+01 8.641827961793260848e-03
4.711752088996283419e+04 -5.890174450732004630e+01 8.657630901296514345e-03
4.711852088996283419e+04 -5.890202515412404694e+01 8.670825811485354667e-03
4.711952088996283419e+04 -5.890231946287449460e+01 8.681417616353451217e-03
4.712052088996283419e+04 -5.890262767548500733e+01 8.689413420476969213e-03
4.712152088996283419e+04 -5.890295002617254738e+01 8.694822439931996702e-03
4.712252088996283419e+04 -5.890328674124688035e+01 8.697655937113718538e-03
4.712352088996283419e+04 -5.890363803890321748e+01 8.697927159198846209e-03
4.712452088996283419e+04 -5.890400412901868066e+01 8.695651279984553325e-03
4.712552088996283419e+04 -5.890438521295163810e+01 8.690845344872655601e-03
4.712652088996283419e+04 -5.890478148334639030e+01 8.683528218762462392e-03
4.712752088996283419e+04 -5.890519312393959694e+01 8.673720536727975647e-03
4.712852088996283419e+04 -5.890562030937251592e+01 8.661444657222232280e-03
4.712952088996283419e+04 -5.890606320500661042e+01 8.646724617705502797e-03
4.713052088996283419e+04 -5.890652196674322738e+01 8.629586092547786996e-03
4.713152088996283419e+04 -5.890699674084766713e+01 8.610056353055927855e-03
4.713252088996283419e+04 -5.890748766377810597e+01 8.588164229536976793e-03
4.713352088996283419e+04 -5.890799486201869684e+01 8.563940075287735168e-03
4.713452088996283419e+04 -5.890851845191676261e+01 8.537415732400273696e-03
4.713552088996283419e+04 -5.890905853952595095e+01 8.508624499343848610e-03
4.713652088996283419e+04 -5.890961522045328280e+01 8.477601100211508769e-03
4.713752088996283419e+04 -5.891018857971111089e+01 8.444381655589099436e-03
4.713852088996283419e+04 -5.891077869157469848e+01 8.409003654995588981e-03
4.713952088996283419e+04 -5.891138561944400465e+01 8.371505930834605147e-03
4.714052088996283419e+04 -5.891200941571189276e+01 8.331928633831040334e-03
4.714152088996283419e+04 -5.891265012163623993e+01 8.290313209920576257e-03
4.714252088996283419e+04 -5.891330776721830631e+01 8.246702378541347425e-03
4.714352088996283419e+04 -5.891398237108644054e+01 8.201140112333582533e-03
4.714452088996283419e+04 -5.891467394038473060e+01 8.153671618229675275e-03
4.714552088996283419e+04 -5.891538247066819878e+01 8.104343319872333445e-03
4.714652088996283419e+04 -5.891610794580249433e+01 8.053202841440126533e-03
4.714752088996283419e+04 -5.891685033787054948e+01 8.000298992777637314e-03
4.714852088996283419e+04 -5.891760960708412398e+01 7.945681755882085667e-03
4.714952088996283419e+04 -5.891838570170147449e+01 7.889402272741890057e-03
4.715052088996283419e+04 -5.891917855795127679e+01 7.831512834491356767e-03
4.715152088996283419e+04 -5.891998809996200492e+01 7.772066871908582010e-03
4.715252088996283419e+04 -5.892081423969801790e+01 7.711118947255175653e-03
4.715352088996283419e+04 -5.892165687690093989e+01 7.648724747402967615e-03
4.715452088996283419e+04 -5.892251589903806064e+01 7.584941078329620126e-03
4.715552088996283419e+04 -5.892339118125632780e+01 7.519825860863394405e-03
4.715652088996283419e+04 -5.892428258634272709e+01 7.453438127762443584e-03
4.715752088996283419e+04 -5.892518996469132730e+01 7.385838022009292431e-03
4.715852088996283419e+04 -5.892611315427598839e+01 7.317086796366539109e-03
4.715952088996283419e+04 -5.892705198063035255e+01 7.247246814091317518e-03
4.716052088996283419e+04 -5.892800625683334204e+01 7.176381550784826507e-03
4.716152088996283419e+04 -5.892897578350133614e+01 7.104555597284280440e-03
4.716252088996283419e+04 -5.892996034878785139e+01 7.031834663518405845e-03
4.716352088996283419e+04 -5.893095972838771246e+01 6.958285583195208089e-03
4.716452088996283419e+04 -5.893197368554996984e+01 6.883976319216829169e-03
4.716552088996283419e+04 -5.893300197109530814e+01 6.808975969610783253e-03
4.716652088996283419e+04 -5.893404432344191690e+01 6.733354773819090824e-03
4.716752088996283419e+04 -5.893510046863614349e+01 6.657184119075358099e-03
4.716852088996283419e+04 -5.893617012039133130e+01 6.580536546605955488e-03
4.716952088996283419e+04 -5.893725298013204394e+01 6.503485757325342884e-03
4.717052088996283419e+04 -5.893834873704543043e+01 6.426106616633935759e-03
4.717152088996283419e+04 -5.893945706813924090e+01 6.348475157879913261e-03
4.717252088996283419e+04 -5.894057763830620900e+01 6.270668583959729606e-03
4.717352088996283419e+04 -5.894171010039478631e+01 6.192765266493177601e-03
4.717452088996283419e+04 -5.894285409528735187e+01 6.114844741875666290e-03
4.717552088996283419e+04 -5.894400925198390695e+01 6.036987703468527956e-03
4.717652088996283419e+04 -5.894517518769291087e+01 5.959275989046236392e-03
4.717752088996283419e+04 -5.894635150792867506e+01 5.881792562579483269e-03
4.717852088996283419e+04 -5.894753780661488918e+01 5.804621489246622641e-03
4.717952088996283419e+04 -5.894873366619471966e+01 5.727847902516344965e-03
4.718052088996283419e+04 -5.894993865774817010e+01 5.651557961991886085e-03
4.718152088996283419e+04 -5.895115234111426616e+01 5.575838800606057639e-03
4.718252088996283419e+04 -5.895237426502091438e+01 5.500778459664418078e-03
4.718352088996283419e+04 -5.895360396722079344e+01 5.426465810040353478e-03
4.718452088996283419e+04 -5.895484097463337037e+01 5.352990457872681788e-03
4.718552088996283419e+04 -5.895608480349311264e+01 5.280442632896831939e-03
4.718652088996283419e+04 -5.895733495950423020e+01 5.208913057595018943e-03
4.718752088996283419e+04 -5.895859093800117279e+01 5.138492795252039280e-03
4.718852088996283419e+04 -5.895985222411557913e+01 5.069273075068168703e-03
4.718952088996283419e+04 -5.896111829294919460e+01 5.001345092582717457e-03
4.719052088996283419e+04 -5.896238860975226004e+01 4.934799783671890532e-03
4.719152088996283419e+04 -5.896366263010882136e+01 4.869727570756697023e-03
4.719252088996283419e+04 -5.896493980012696312e+01 4.806218080015811807e-03
4.719352088996283419e+04 -5.896621955663525227e+01 4.744359828823452654e-03
4.719452088996283419e+04 -5.896750132738458205e+01 4.684239883156224131e-03
4.719552088996283419e+04 -5.896878453125611941e+01 4.625943485184308944e-03
4.719652088996283419e+04 -5.897006857847458861e+01 4.569553652109033942e-03
4.719752088996283419e+04 -5.897135287082664945e+01 4.515150747929117837e-03
4.719852088996283419e+04 -5.897263680188517299e+01 4.462812030879006846e-03
4.719952088996283419e+04 -5.897391975723859048e+01 4.412611180084677516e-03
4.720052088996283419e+04 -5.897520111472545778e+01 4.364617806116612153e-03
4.720152088996283419e+04 -5.897648024467398642e+01 4.318896951063743404e-03
4.720252088996283419e+04 -5.897775651014696763e+01 4.275508584827780734e-03
4.720352088996283419e+04 -5.897902926719093131e+01 4.234507105237206304e-03
4.720452088996283419e+04 -5.898029786509122374e+01 4.195940850368234595e-03
4.720552088996283419e+04 -5.898156164663034673e+01 4.159851632202455317e-03
4.720652088996283419e+04 -5.898281994835220132e+01 4.126274301038834573e-03
4.720752088996283419e+04 -5.898407210082981322e+01 4.095236350313001192e-03
4.720852088996283419e+04 -5.898531742893847962e+01 4.066757571211726194e-03
4.720952088996283419e+04 -5.898655525213190742e+01 4.040849766012047199e-03
4.721052088996283419e+04 -5.898778488472344605e+01 4.017516528179678435e-03
4.721152088996283419e+04 -5.898900563617131354e+01 3.996753095983495915e-03
4.721252088996283419e+04 -5.899021681136692052e+01 3.978546284976540101e-03
4.721352088996283419e+04 -5.899141771092804731e+01 3.962874502791299824e-03
4.721452088996283419e+04 -5.899260763149474940e+01 3.949707847834684621e-03
4.721552088996283419e+04 -5.899378586602917096e+01 3.939008291306174414e-03
4.721652088996283419e+04 -5.899495170411907452e+01 3.930729940006150169e-03
4.721752088996283419e+04 -5.899610443228394985e+01 3.924819375236833323e-03
4.721852088996283419e+04 -5.899724333428464718e+01 3.921216061520168238e-03
4.721952088996283419e+04 -5.899836769143589521e+01 3.919852817025015063e-03
4.722052088996283419e+04 -5.899947678292218711e+01 3.920656336584002651e-03
4.722152088996283419e+04 -5.900056988611468256e+01 3.923547757139532813e-03
4.722252088996283419e+04 -5.900164627689353836e+01 3.928443254991064934e-03
4.722352088996283419e+04 -5.900270522996923006e+01 3.935254664109977957e-03
4.722452088996283419e+04 -5.900374601920934481e+01 3.943890104899484307e-03
4.722552088996283419e+04 -5.900476791796527465e+01 3.954254613444188604e-03
4.722652088996283419e+04 -5.900577019940178758e+01 3.966250761949280737e-03
4.722752088996283419e+04 -5.900675213682848153e+01 3.979779262133964837e-03
4.722852088996283419e+04 -5.900771300403255992e+01 3.994739544484533604e-03
4.722952088996283419e+04 -5.900865207561345471e+01 4.011030307426048658e-03
4.723052088996283419e+04 -5.900956862731846542e+01 4.028550031809997010e-03
4.723152088996283419e+04 -5.901046193638028114e+01 4.047197457204234315e-03
4.723252088996283419e+04 -5.901133128185438892e+01 4.066872017762716666e-03
4.723352088996283419e+04 -5.901217594495877705e+01 4.087474236387795418e-03
4.723452088996283419e+04 -5.901299520941355325e+01 4.108906076904241499e-03
4.723552088996283419e+04 -5.901378836178067644e+01 4.131071254761347483e-03
4.723652088996283419e+04 -5.901455469180591251e+01 4.153875507408943436e-03
4.723752088996283419e+04 -5.901529349275865854e+01 4.177226826100071191e-03
4.723852088996283419e+04 -5.901600406177425384e+01 4.201035651236989348e-03
4.723952088996283419e+04 -5.901668570019402438e+01 4.225215033674999468e-03
4.724052088996283419e+04 -5.901733771390706096e+01 4.249680764609689403e-03
4.724152088996283419e+04 -5.901795941369017129e+01 4.274351476776098654e-03
4.724252088996283419e+04 -5.901855011554795283e+01 4.299148719690763613e-03
4.724352088996283419e+04 -5.901910914105250328e+01 4.323997011636643469e-03
4.724452088996283419e+04 -5.901963581768124101e+01 4.348823871063832967e-03
4.724552088996283419e+04 -5.902012947915461893e+01 4.373559829829700568e-03
4.724652088996283419e+04 -5.902058946577240306e+01 4.398138430733462140e-03
4.724752088996283419e+04 -5.902101512474821021e+01 4.422496211444264594e-03
4.724852088996283419e+04 -5.902140581054315760e+01 4.446572676896205084e-03
4.724952088996283419e+04 -5.902176088519752284e+01 4.470310261981599517e-03
4.725052088996283419e+04 -5.902207971866026526e+01 4.493654286176184884e-03
4.725152088996283419e+04 -5.902236168911719716e+01 4.516552901597686333e-03
4.725252088996283419e+04 -5.902260618331638398e+01 4.538957035850271250e-03
4.725352088996283419e+04 -5.902281259689193860e+01 4.560820330746026205e-03
4.725452088996283419e+04 -5.902298033468434824e+01 4.582099078008282193e-03
4.725552088996283419e+04 -5.902310881105915996e+01 4.602752152777641985e-03
4.725652088996283419e+04 -5.902319745022220587e+01 4.622740945719011965e-03
4.725752088996283419e+04 -5.902324568653219927e+01 4.642029294373032668e-03
4.725852088996283419e+04 -5.902325296481016892e+01 4.660583414303578684e-03
4.725952088996283419e+04 -5.902321874064571006e+01 4.678371830517099282e-03
4.726052088996283419e+04 -5.902314248069924218e+01 4.695365309526416606e-03
4.726152088996283419e+04 -5.902302366300179415e+01 4.711536792392174121e-03
4.726252088996283419e+04 -5.902286177724995753e+01 4.726861328991673918e-03
4.726352088996283419e+04 -5.902265632509791971e+01 4.741316013713043481e-03
4.726452088996283419e+04 -5.902240682044457287e+01 4.754879922751227041e-03
4.726552088996283419e+04 -5.902211278971731190e+01 4.767534053126593757e-03
4.726652088996283419e+04 -5.902177377215087262e+01 4.779261263484525790e-03
4.726752088996283419e+04 -5.902138932006203476e+01 4.790046216777230775e-03
4.726852088996283419e+04 -5.902095899911986265e+01 4.799875324820493741e-03
4.726952088996283419e+04 -5.902048238861078744e+01 4.808736694790990453e-03
4.727052088996283419e+04 -5.901995908169916305e+01 4.816620077598208864e-03
4.727152088996283419e+04 -5.901938868568282004e+01 4.823516818182996962e-03
4.727252088996283419e+04 -5.901877082224314108e+01 4.829419807660946529e-03
4.727352088996283419e+04 -5.901810512769032613e+01 4.834323437324202638e-03
4.727452088996283419e+04 -5.901739125320283108e+01 4.838223554405238734e-03
4.727552088996283419e+04 -5.901662886506186112e+01 4.841117419608290638e-03
4.727652088996283419e+04 -5.901581764487910675e+01 4.843003666326356309e-03
4.727752088996283419e+04 -5.901495728982025923e+01 4.843882261495075468e-03
4.727852088996283419e+04 -5.901404751282111505e+01 4.843754468023961195e-03
4.727952088996283419e+04 -5.901308804279878473e+01 4.842622808766612261e-03
4.728052088996283419e+04 -5.901207862485592415e+01 4.840491031934335969e-03
4.728152088996283419e+04 -5.901101902047942360e+01 4.837364077936710284e-03
4.728252088996283419e+04 -5.900990900773251724e+01 4.833248047559714038e-03
4.728352088996283419e+04 -5.900874838143985812e+01 4.828150171435056925e-03
4.728452088996283419e+04 -5.900753695336704396e+01 4.822078780740034730e-03
4.728552088996283419e+04 -5.900627455239266084e+01 4.815043279087323318e-03
4.728652088996283419e+04 -5.900496102467386095e+01 4.807054115520643239e-03
4.728752088996283419e+04 -5.900359623380525420e+01 4.798122758585775076e-03
4.728852088996283419e+04 -5.900218006097032486e+01 4.788261671413219546e-03
4.728952088996283419e+04 -5.900071240508644621e+01 4.777484287754494956e-03
4.729052088996283419e+04 -5.899919318294237058e+01 4.765804988941567746e-03
4.729152088996283419e+04 -5.899762232932819472e+01 4.753239081693194125e-03
4.729252088996283419e+04 -5.899599979715895870e+01 4.739802776710637204e-03
4.729352088996283419e+04 -5.899432555759015173e+01 4.725513168075054504e-03
4.729452088996283419e+04 -5.899259960012561521e+01 4.710388213279220922e-03
4.729552088996283419e+04 -5.899082193271853924e+01 4.694446713980735333e-03
4.729652088996283419e+04 -5.898899258186470718e+01 4.677708297294652477e-03
4.729752088996283419e+04 -5.898711159268766835e+01 4.660193397670796440e-03
4.729852088996283419e+04 -5.898517902901647147e+01 4.641923239241094006e-03
4.729952088996283419e+04 -5.898319497345593732e+01 4.622919818612756214e-03
4.730052088996283419e+04 -5.898115952744859669e+01 4.603205888033690824e-03
4.730152088996283419e+04 -5.897907281132920332e+01 4.582804938870005396e-03
4.730252088996283419e+04 -5.897693496437059224e+01 4.561741185339617151e-03
4.730352088996283419e+04 -5.897474614482297284e+01 4.540039548446307520e-03
4.730452088996283419e+04 -5.897250652994333819e+01 4.517725639997536950e-03
4.730552088996283419e+04 -5.897021631601865721e+01 4.494825746711081892e-03
4.730652088996283419e+04 -5.896787571837982256e+01 4.471366814245225120e-03
4.730752088996283419e+04 -5.896548497140795320e+01 4.447376431152527156e-03
4.730852088996283419e+04 -5.896304432853222721e+01 4.422882812590088475e-03
4.730952088996283419e+04 -5.896055406222045292e+01 4.397914783773929602e-03
4.731052088996283419e+04 -5.895801446396020395e+01 4.372501763004387962e-03
4.731152088996283419e+04 -5.895542584423293420e+01 4.346673744226711190e-03
4.731252088996283419e+04 -5.895278853247921802e+01 4.320461278956749460e-03
4.731352088996283419e+04 -5.895010287705608931e+01 4.293895457487639615e-03
4.731452088996283419e+04 -5.894736924518593213e+01 4.267007889257290812e-03
4.731552088996283419e+04 -5.894458802289808119e+01 4.239830682227674515e-03
4.731652088996283419e+04 -5.894175961496019056e+01 4.212396421146034908e-03
4.731752088996283419e+04 -5.893888444480452904e+01 4.184738144551810972e-03
4.731852088996283419e+04 -5.893596295444277189e+01 4.156889320369103191e-03
4.731952088996283419e+04 -5.893299560437550610e+01 4.128883819946783940e-03
4.732052088996283419e+04 -5.892998287349138309e+01 4.100755890352120354e-03
